cat__Parental_Involvement_Low,cat__Parental_Involvement_Medium,cat__Access_to_Resources_Low,cat__Access_to_Resources_Medium,cat__Extracurricular_Activities_Yes,cat__Motivation_Level_Low,cat__Motivation_Level_Medium,cat__Internet_Access_Yes,cat__Parental_Education_Level_High School,cat__Parental_Education_Level_Postgraduate,cat__Learning_Disabilities_Yes,cat__Teacher_Quality_Low,cat__Teacher_Quality_Medium,cat__Family_Income_Low,cat__Family_Income_Medium,cat__Distance_from_Home_Moderate,cat__Distance_from_Home_Near,cat__Peer_Influence_Neutral,cat__Peer_Influence_Positive,remainder__Attendance,remainder__Hours_Studied,remainder__Previous_Scores,remainder__Tutoring_Sessions,Exam_Grade
0.0,1.0,0.0,0.5162478232000605,0.48375217679993954,0.5162478232000605,0.0,0.48375217679993954,0.0,0.0,0.48375217679993954,0.48375217679993954,0.5162478232000605,1.0,0.0,0.48375217679993954,0.5162478232000605,0.5162478232000605,0.0,63.51624782320006,11.516247823200061,51.0,1.032495646400121,pass
0.1537493121029181,0.8462506878970819,0.1537493121029181,0.0,0.8462506878970819,0.8462506878970819,0.1537493121029181,1.0,0.8462506878970819,0.0,0.0,0.8462506878970819,0.1537493121029181,0.8462506878970819,0.1537493121029181,0.1537493121029181,0.0,0.1537493121029181,0.8462506878970819,64.84625068789708,6.229994496823345,96.46250687897081,1.0,pass
0.0,1.0,1.0,0.0,0.9217266694516614,0.9217266694516614,0.07827333054833863,1.0,1.0,0.0,0.07827333054833863,0.0,1.0,0.07827333054833863,0.9217266694516614,0.0,1.0,0.0,0.07827333054833863,64.0,9.234819991645015,67.92172666945166,0.23481999164501577,pass
0.757469050723103,0.0,0.0,1.0,0.0,0.242530949276897,0.0,1.0,1.0,0.0,1.0,0.0,0.757469050723103,1.0,0.0,0.0,0.0,0.0,1.0,60.0,13.485061898553795,66.02987620289241,0.757469050723103,pass
1.0,0.0,0.7317052727231516,0.0,0.7317052727231516,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26829472727684844,0.7317052727231516,0.0,0.0,0.7317052727231516,0.0,62.92682109089261,15.0,85.87806309093794,0.0,pass
0.2908192962055953,0.7091807037944047,0.2908192962055953,0.7091807037944047,0.0,0.7091807037944047,0.2908192962055953,0.2908192962055953,0.7091807037944047,0.0,0.0,0.0,1.0,0.7091807037944047,0.2908192962055953,0.2908192962055953,0.7091807037944047,1.0,0.0,61.872457888616786,13.709180703794404,83.74491577723357,0.2908192962055953,pass
0.20033982109644233,0.7996601789035577,0.0,0.7996601789035577,0.7996601789035577,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7996601789035577,0.20033982109644233,0.0,0.7996601789035577,0.20033982109644233,1.0,0.0,68.99830089451778,7.601019463289327,51.80135928438577,0.0,pass
0.21100669170752606,0.7889933082924739,1.0,0.0,1.0,0.7889933082924739,0.21100669170752606,1.0,0.7889933082924739,0.0,1.0,0.21100669170752606,0.7889933082924739,0.0,0.21100669170752606,0.7889933082924739,0.21100669170752606,0.21100669170752606,0.7889933082924739,68.78899330829248,13.0,67.57798661658495,0.0,pass
1.0,0.0,0.0,0.311707001572745,0.0,0.688292998427255,0.311707001572745,1.0,0.311707001572745,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.311707001572745,0.0,0.0,60.93512100471823,14.37658599685451,90.06487899528176,0.0,pass
1.0,0.0,1.0,0.0,1.0,0.7802772498896031,0.21972275011039688,1.0,0.7802772498896031,0.0,0.21972275011039688,0.21972275011039688,0.7802772498896031,0.7802772498896031,0.21972275011039688,0.0,0.21972275011039688,1.0,0.0,67.21972275011039,13.780277249889604,66.0,0.0,pass
0.5613283031969512,0.43867169680304885,0.0,0.0,0.0,0.43867169680304885,0.5613283031969512,1.0,1.0,0.0,0.43867169680304885,0.43867169680304885,0.0,1.0,0.0,0.43867169680304885,0.5613283031969512,1.0,0.0,64.56132830319694,11.316015090409147,55.8773433936061,0.43867169680304885,pass
0.0,0.7820018255939414,0.7820018255939414,0.21799817440605862,0.0,0.21799817440605862,0.7820018255939414,1.0,1.0,0.0,0.21799817440605862,0.0,0.7820018255939414,1.0,0.0,0.0,0.0,0.0,1.0,60.0,16.564003651187882,65.34600547678183,0.0,pass
1.0,0.0,0.783952518097841,0.0,0.0,0.21604748190215906,0.0,1.0,0.783952518097841,0.0,0.0,0.0,1.0,0.21604748190215906,0.783952518097841,0.0,0.0,0.783952518097841,0.0,61.56790503619568,15.783952518097841,89.43209496380432,0.0,pass
0.5467382274741404,0.45326177252585964,0.45326177252585964,0.5467382274741404,1.0,1.0,0.0,1.0,0.45326177252585964,0.0,0.45326177252585964,0.0,1.0,0.5467382274741404,0.0,1.0,0.0,0.0,0.45326177252585964,69.0,11.90652354505172,66.35978531757758,0.0,pass
0.2078100617247549,0.7921899382752451,0.7921899382752451,0.2078100617247549,0.2078100617247549,1.0,0.0,1.0,0.2078100617247549,0.0,0.0,0.7921899382752451,0.2078100617247549,0.2078100617247549,0.7921899382752451,0.0,1.0,1.0,0.0,62.58437987655049,15.207810061724755,54.16875975310098,0.2078100617247549,pass
0.8386217961980568,0.16137820380194323,0.16137820380194323,0.8386217961980568,1.0,0.0,0.8386217961980568,0.8386217961980568,1.0,0.0,1.0,0.8386217961980568,0.16137820380194323,0.0,1.0,0.0,1.0,0.0,0.0,66.48413461140584,15.51586538859417,52.161378203801945,1.1613782038019433,pass
0.34522424871573976,0.0,0.6547757512842602,0.34522424871573976,0.0,0.6547757512842602,0.0,0.34522424871573976,1.0,0.0,0.34522424871573976,0.0,1.0,0.34522424871573976,0.6547757512842602,0.0,0.6547757512842602,0.6547757512842602,0.34522424871573976,60.65477575128426,13.0,67.65477575128426,1.0,pass
0.0,0.0,0.7715741476915798,0.22842585230842016,0.0,1.0,0.0,1.0,0.22842585230842016,0.0,0.22842585230842016,0.0,0.7715741476915798,0.22842585230842016,0.7715741476915798,0.0,0.0,0.7715741476915798,0.22842585230842016,60.0,13.45685170461684,63.77157414769158,0.7715741476915798,pass
0.0,1.0,0.2740117803855475,0.7259882196144525,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2740117803855475,0.0,1.0,0.7259882196144525,0.2740117803855475,0.7259882196144525,0.2740117803855475,60.27401178038555,4.370058901927738,76.5480235607711,0.0,pass
0.6851588445912646,0.31484115540873536,0.0,0.0,1.0,0.31484115540873536,0.0,1.0,0.0,0.6851588445912646,0.0,0.6851588445912646,0.31484115540873536,1.0,0.0,0.31484115540873536,0.6851588445912646,0.0,1.0,60.685158844591264,4.944523466226206,70.37031768918253,0.0,pass
0.883195892266048,0.116804107733952,1.0,0.0,1.0,0.0,0.883195892266048,0.883195892266048,0.0,0.0,1.0,0.883195892266048,0.116804107733952,0.0,1.0,0.0,1.0,1.0,0.0,67.5327835690642,12.766391784532097,66.11680410773396,0.116804107733952,pass
0.0,0.7268403796300549,0.0,0.7268403796300549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7268403796300549,0.0,0.0,1.0,65.63420189815028,2.819478861109835,72.45368075926011,1.0,pass
0.0,1.0,0.0,0.7904807756874679,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7904807756874679,0.0,1.0,0.7904807756874679,0.0,0.7904807756874679,0.0,68.74288465412481,3.2095192243125323,59.46663457018772,0.20951922431253212,pass
1.0,0.0,0.5446712501913978,0.45532874980860216,0.45532874980860216,0.0,1.0,1.0,0.45532874980860216,0.0,0.45532874980860216,0.45532874980860216,0.5446712501913978,0.0,1.0,0.0,1.0,0.5446712501913978,0.0,63.27664374904301,17.089342500382795,53.0893425003828,0.45532874980860216,pass
0.9084375478722649,0.09156245212773506,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09156245212773506,0.0,0.0,1.0,0.0,1.0,61.274687356383204,12.725312643616794,73.27468735638321,1.908437547872265,pass
0.0,1.0,0.8955196832460419,0.0,1.0,1.0,0.0,1.0,0.8955196832460419,0.0,0.0,0.0,1.0,0.10448031675395808,0.8955196832460419,0.10448031675395808,0.8955196832460419,0.0,0.10448031675395808,63.582078732984165,8.791039366492084,68.10448031675396,0.0,pass
0.2797320760526044,0.7202679239473956,1.0,0.0,0.0,0.7202679239473956,0.2797320760526044,1.0,0.0,0.0,0.0,0.7202679239473956,0.2797320760526044,0.0,1.0,0.0,1.0,1.0,0.0,62.44053584789479,15.839196228157814,54.7202679239474,0.0,pass
0.6872830044131277,0.0,0.31271699558687227,0.0,0.31271699558687227,0.0,0.6872830044131277,1.0,0.0,0.0,0.31271699558687227,0.0,1.0,1.0,0.0,0.31271699558687227,0.0,0.0,0.0,65.31271699558687,5.625433991173745,70.06184901323938,0.0,pass
0.0,1.0,0.9042458013366423,0.0,1.0,0.9042458013366423,0.0,1.0,0.9042458013366423,0.0,0.09575419866335766,0.09575419866335766,0.9042458013366423,1.0,0.0,1.0,0.0,0.0,0.9042458013366423,61.191508397326714,11.904245801336643,51.90424580133664,1.8084916026732847,pass
0.0,1.0,0.9225724049058001,0.07742759509419994,0.9225724049058001,0.07742759509419994,0.9225724049058001,0.9225724049058001,1.0,0.0,0.0,0.0,1.0,0.07742759509419994,0.9225724049058001,0.0,1.0,0.07742759509419994,0.9225724049058001,61.0,8.464565570565199,78.3097103803768,0.0,pass
1.0,0.0,0.0,0.0,1.0,0.4315277978431804,0.5684722021568196,1.0,0.0,0.5684722021568196,0.5684722021568196,0.0,0.5684722021568196,0.0,1.0,0.4315277978431804,0.0,0.0,1.0,61.43152779784318,9.0,55.157638989215904,0.0,pass
0.36372552113568424,0.6362744788643158,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6362744788643158,0.0,0.0,0.6362744788643158,0.36372552113568424,0.0,0.36372552113568424,0.0,60.0,19.181372394321578,69.18137239432158,0.36372552113568424,pass
0.7565385834953067,0.24346141650469333,1.0,0.0,0.7565385834953067,0.7565385834953067,0.24346141650469333,1.0,1.0,0.0,0.24346141650469333,0.0,1.0,1.0,0.0,0.0,0.24346141650469333,0.7565385834953067,0.24346141650469333,66.26961575048593,13.513077166990612,66.24346141650469,0.73038424951408,pass
0.742634541598366,0.0,0.25736545840163405,0.742634541598366,1.0,0.742634541598366,0.0,1.0,0.0,0.742634541598366,0.25736545840163405,0.0,1.0,0.25736545840163405,0.742634541598366,0.25736545840163405,0.0,0.0,0.0,75.65424904077875,4.029461833606536,65.02946183360653,0.0,pass
0.0,0.0,0.0,1.0,0.0,0.6935098370463204,0.3064901629536796,1.0,1.0,0.0,1.0,0.0,1.0,0.6935098370463204,0.0,0.0,0.6935098370463204,1.0,0.0,64.91947048886104,14.08052951113896,58.69350983704632,0.0,pass
0.0,0.03971120757224722,0.03971120757224722,0.0,0.0,0.9602887924277528,0.03971120757224722,1.0,0.03971120757224722,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03971120757224722,0.0,0.9602887924277528,62.0,4.920577584855506,70.84115516971102,1.0,pass
0.839408037609272,0.16059196239072804,0.16059196239072804,0.839408037609272,0.839408037609272,0.839408037609272,0.16059196239072804,1.0,1.0,0.0,0.839408037609272,0.0,0.16059196239072804,0.16059196239072804,0.0,0.839408037609272,0.0,0.839408037609272,0.16059196239072804,60.0,16.16059196239073,66.0,0.839408037609272,pass
0.0,1.0,1.0,0.0,0.5518291529786815,0.0,0.4481708470213185,0.4481708470213185,0.4481708470213185,0.0,1.0,0.0,1.0,0.4481708470213185,0.5518291529786815,0.0,1.0,0.5518291529786815,0.4481708470213185,64.0,11.448170847021318,67.0,1.896341694042637,pass
0.6366929143579417,0.36330708564205827,0.0,0.36330708564205827,1.0,0.0,1.0,1.0,0.6366929143579417,0.36330708564205827,0.0,0.0,1.0,0.36330708564205827,0.6366929143579417,0.6366929143579417,0.36330708564205827,1.0,0.0,60.636692914357944,4.0,60.09354331486353,3.2733858287158837,pass
0.22123781980668367,0.0,0.7787621801933163,0.22123781980668367,0.0,0.7787621801933163,0.0,0.22123781980668367,1.0,0.0,0.22123781980668367,0.0,1.0,0.22123781980668367,0.7787621801933163,0.0,0.7787621801933163,0.7787621801933163,0.22123781980668367,60.77876218019332,13.0,67.77876218019331,1.0,pass
1.0,0.0,0.0,0.0,0.32292628734155204,0.0,0.677073712658448,1.0,0.0,0.32292628734155204,0.0,0.32292628734155204,0.677073712658448,1.0,0.0,0.0,0.32292628734155204,0.0,0.32292628734155204,63.70829485063379,4.677073712658448,71.0,0.0,pass
0.7722402758932766,0.2277597241067234,0.2277597241067234,0.7722402758932766,0.0,0.2277597241067234,0.7722402758932766,0.7722402758932766,1.0,0.0,0.0,0.0,0.7722402758932766,0.7722402758932766,0.2277597241067234,0.2277597241067234,0.7722402758932766,0.7722402758932766,0.0,64.36655834464034,6.31672082767983,96.08896110357311,1.2277597241067233,pass
0.5267868131156013,0.0,0.0,0.47321318688439873,0.5267868131156013,1.0,0.0,1.0,0.47321318688439873,0.0,0.47321318688439873,0.0,0.47321318688439873,0.47321318688439873,0.5267868131156013,0.5267868131156013,0.47321318688439873,0.47321318688439873,0.5267868131156013,62.946426373768794,11.839279121306392,58.4732131868844,0.0,pass
1.0,0.0,0.3822730759382057,0.6177269240617943,1.0,0.6177269240617943,0.3822730759382057,1.0,0.0,0.0,0.3822730759382057,0.3822730759382057,0.6177269240617943,0.6177269240617943,0.3822730759382057,0.6177269240617943,0.3822730759382057,0.3822730759382057,0.0,68.6177269240618,11.764546151876411,65.3822730759382,0.0,pass
0.0,0.5436740761776014,1.0,0.0,0.0,0.45632592382239856,0.5436740761776014,0.5436740761776014,1.0,0.0,0.0,0.0,1.0,0.5436740761776014,0.45632592382239856,0.0,0.45632592382239856,0.45632592382239856,0.5436740761776014,60.4563259238224,15.174696304710405,66.9126518476448,0.45632592382239856,pass
0.10590863074215451,0.0,0.8940913692578455,0.10590863074215451,0.0,0.8940913692578455,0.0,1.0,0.10590863074215451,0.0,0.10590863074215451,0.0,1.0,0.10590863074215451,0.8940913692578455,0.0,0.0,0.8940913692578455,0.10590863074215451,60.0,13.0,64.31772589222646,1.0,pass
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49786918051431917,1.0,0.0,1.0,0.0,70.0,5.008523277942723,54.485084263600235,0.0,pass
0.8418087090288189,0.15819129097118112,0.8418087090288189,0.15819129097118112,0.0,0.15819129097118112,0.0,0.8418087090288189,1.0,0.0,0.0,0.0,1.0,0.15819129097118112,0.8418087090288189,0.0,0.15819129097118112,1.0,0.0,61.84180870902882,15.683617418057638,87.89266096320173,0.0,pass
0.19864794172975142,0.8013520582702486,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8013520582702486,0.0,1.0,0.19864794172975142,0.0,0.8013520582702486,0.0,0.19864794172975142,0.8013520582702486,68.6027041165405,13.198647941729751,67.6027041165405,0.0,pass
0.0,0.41050482134835653,0.41050482134835653,0.5894951786516435,0.41050482134835653,0.0,0.5894951786516435,0.5894951786516435,1.0,0.0,1.0,0.0,1.0,0.0,0.41050482134835653,0.0,0.41050482134835653,0.5894951786516435,0.0,67.82100964269671,12.410504821348356,55.947475893258215,0.8210096426967131,pass
0.23008449185747504,0.769915508142525,0.769915508142525,0.23008449185747504,0.23008449185747504,0.23008449185747504,0.769915508142525,1.0,1.0,0.0,0.23008449185747504,0.0,0.769915508142525,0.769915508142525,0.0,0.23008449185747504,0.0,0.23008449185747504,0.769915508142525,60.0,16.769915508142525,66.0,0.23008449185747504,pass
1.0,0.0,0.0,1.0,0.593917867440229,0.593917867440229,0.0,1.0,1.0,0.0,1.0,0.0,0.406082132559771,0.406082132559771,0.0,0.593917867440229,0.0,0.593917867440229,0.406082132559771,60.0,14.781753602320688,66.40608213255977,1.0,pass
0.0,0.17378262422477986,0.0,0.8262173757752201,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17378262422477986,0.8262173757752201,1.0,0.0,0.17378262422477986,0.8262173757752201,1.0,0.0,64.0,14.652434751550441,58.65243475155044,0.17378262422477986,pass
0.7723674641806076,0.22763253581939236,0.22763253581939236,0.7723674641806076,1.0,0.0,0.7723674641806076,0.7723674641806076,1.0,0.0,1.0,0.7723674641806076,0.22763253581939236,0.0,1.0,0.0,1.0,0.0,0.0,66.68289760745817,15.317102392541823,52.227632535819396,1.2276325358193922,pass
0.5244363458577493,0.47556365414225066,0.47556365414225066,0.5244363458577493,1.0,0.0,0.5244363458577493,0.5244363458577493,1.0,0.0,1.0,0.5244363458577493,0.47556365414225066,0.0,1.0,0.0,1.0,0.0,0.0,67.42669096242675,14.573309037573248,52.47556365414225,1.4755636541422508,pass
0.0,0.8060967479607475,0.0,0.0,0.8060967479607475,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8060967479607475,0.0,0.0,1.0,60.387806504078505,6.612193495921495,69.38780650407851,0.19390325203925252,pass
0.6465225248716212,0.3534774751283788,1.0,0.0,1.0,0.3534774751283788,0.6465225248716212,1.0,0.3534774751283788,0.0,1.0,0.6465225248716212,0.3534774751283788,0.0,0.6465225248716212,0.3534774751283788,0.6465225248716212,0.6465225248716212,0.3534774751283788,68.35347747512837,13.0,66.70695495025676,0.0,pass
0.6422096370026974,0.3577903629973026,0.3577903629973026,0.0,1.0,0.3577903629973026,0.6422096370026974,1.0,0.3577903629973026,0.6422096370026974,0.6422096370026974,0.0,1.0,0.3577903629973026,0.6422096370026974,0.3577903629973026,0.0,0.0,1.0,61.0,10.073371088991909,52.6422096370027,0.7155807259946052,pass
0.7543684259511855,0.24563157404881453,0.7543684259511855,0.24563157404881453,0.0,0.24563157404881453,0.0,0.7543684259511855,1.0,0.0,0.0,0.0,1.0,0.24563157404881453,0.7543684259511855,0.0,0.24563157404881453,1.0,0.0,61.754368425951185,15.508736851902372,87.2805789816583,0.0,pass
0.0,0.8907205546318401,0.8907205546318401,0.10927944536815992,0.0,0.10927944536815992,0.8907205546318401,1.0,1.0,0.0,0.10927944536815992,0.0,0.8907205546318401,1.0,0.0,0.0,0.0,0.0,1.0,60.0,16.78144110926368,65.67216166389552,0.0,pass
0.0,1.0,0.7943842250928563,0.0,1.0,0.7943842250928563,0.0,1.0,0.7943842250928563,0.0,0.20561577490714367,0.20561577490714367,0.7943842250928563,1.0,0.0,1.0,0.0,0.0,0.7943842250928563,61.41123154981429,11.794384225092855,51.794384225092855,1.5887684501857127,pass
0.09896862340870682,0.9010313765912932,0.0,0.9010313765912932,0.0,0.9010313765912932,0.09896862340870682,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9010313765912932,0.0,0.0,0.9010313765912932,66.80206275318258,2.2969058702261202,72.80206275318258,0.9010313765912932,pass
0.0,0.2713813950795846,1.0,0.0,0.0,0.7286186049204154,0.2713813950795846,1.0,0.2713813950795846,0.0,0.0,0.0,1.0,0.2713813950795846,0.7286186049204154,0.0,0.0,0.7286186049204154,0.2713813950795846,60.0,14.085525580318338,64.54276279015917,0.7286186049204154,pass
0.8551094219974401,0.1448905780025599,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1448905780025599,0.0,0.0,1.0,0.0,1.0,61.43467173400768,12.56532826599232,73.43467173400768,1.8551094219974402,pass
0.6535307129213328,0.3464692870786672,0.3464692870786672,0.0,0.6535307129213328,0.0,0.3464692870786672,1.0,0.3464692870786672,0.6535307129213328,0.0,0.6535307129213328,0.3464692870786672,1.0,0.0,0.0,1.0,0.0,0.6535307129213328,61.34646928707867,3.6535307129213326,69.61412285168534,0.3464692870786672,pass
0.0,1.0,0.026954650485838894,0.0,0.026954650485838894,0.9730453495141611,0.0,0.9730453495141611,1.0,0.0,1.0,0.9730453495141611,0.026954650485838894,0.9730453495141611,0.026954650485838894,0.9730453495141611,0.026954650485838894,0.9730453495141611,0.0,64.1347732524292,13.0,56.89218139805664,1.026954650485839,pass
1.0,0.0,0.9797343347738597,0.02026566522614026,0.02026566522614026,0.9797343347738597,0.02026566522614026,0.9797343347738597,1.0,0.0,0.0,0.0,1.0,0.02026566522614026,0.0,0.0,1.0,0.02026566522614026,0.9797343347738597,61.0,13.020265665226141,72.95946866954772,2.0,pass
0.0,1.0,0.2682760204535567,0.7317239795464433,1.0,0.0,0.7317239795464433,0.7317239795464433,1.0,0.0,0.2682760204535567,0.0,1.0,0.0,0.2682760204535567,0.7317239795464433,0.2682760204535567,0.7317239795464433,0.0,69.73172397954644,8.60965612272134,51.53655204090711,0.5365520409071134,pass
0.0,0.9590217777501095,0.0,0.04097822224989045,1.0,0.04097822224989045,0.0,1.0,0.0,0.0,0.9590217777501095,1.0,0.0,0.9590217777501095,0.04097822224989045,1.0,0.0,0.0,0.04097822224989045,62.95902177775011,10.836087111000438,51.0,0.0,pass
0.7050632842053791,0.2949367157946209,0.2949367157946209,0.7050632842053791,1.0,0.0,0.7050632842053791,0.7050632842053791,1.0,0.0,1.0,0.7050632842053791,0.2949367157946209,0.0,1.0,0.0,1.0,0.0,0.0,66.88481014738386,15.115189852616137,52.29493671579462,1.2949367157946208,pass
0.0,1.0,0.5490134973516563,0.0,0.4509865026483437,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5490134973516563,0.5490134973516563,0.4509865026483437,0.0,0.5490134973516563,0.0,0.0,62.90197300529669,3.4509865026483437,66.09802699470332,1.0,pass
0.0,0.8992471560404237,0.10075284395957629,0.0,0.10075284395957629,0.0,0.0,1.0,0.8992471560404237,0.0,1.0,0.8992471560404237,0.10075284395957629,1.0,0.0,0.10075284395957629,0.0,0.8992471560404237,0.0,64.20150568791915,7.0,69.79849431208085,3.596988624161695,pass
0.0,1.0,0.2924771810219572,0.0,0.2924771810219572,0.7075228189780428,0.0,0.7075228189780428,1.0,0.0,1.0,0.7075228189780428,0.2924771810219572,0.7075228189780428,0.2924771810219572,0.7075228189780428,0.2924771810219572,0.7075228189780428,0.0,65.46238590510978,13.0,55.830091275912174,1.2924771810219573,pass
0.031174909111921223,0.9688250908880788,0.0,1.0,0.031174909111921223,0.9688250908880788,0.031174909111921223,0.0,1.0,0.0,0.0,0.9688250908880788,0.031174909111921223,0.031174909111921223,0.9688250908880788,0.0,1.0,0.031174909111921223,0.9688250908880788,60.03117490911192,10.124699636447685,71.96882509088807,2.9688250908880787,pass
0.12980330950775787,0.0,0.0,0.8701966904922421,0.12980330950775787,1.0,0.0,1.0,0.8701966904922421,0.0,0.8701966904922421,0.0,0.8701966904922421,0.8701966904922421,0.12980330950775787,0.12980330950775787,0.8701966904922421,0.8701966904922421,0.12980330950775787,63.740393380984486,14.221180142953454,58.87019669049224,0.0,pass
0.0,0.13865252911330372,1.0,0.0,0.0,0.8613474708866963,0.13865252911330372,0.13865252911330372,1.0,0.0,0.13865252911330372,0.0,1.0,0.13865252911330372,0.8613474708866963,0.0,1.0,0.8613474708866963,0.13865252911330372,61.41595758733991,12.861347470886697,67.8613474708867,1.2773050582266074,pass
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.127311878746725,1.0,0.0,0.0,0.127311878746725,0.127311878746725,0.872688121253275,60.5092475149869,15.0,62.4907524850131,0.0,pass
1.0,0.0,0.8243277020314155,0.0,0.0,0.17567229796858452,0.8243277020314155,1.0,0.0,0.0,0.0,0.0,1.0,0.17567229796858452,0.8243277020314155,0.8243277020314155,0.0,0.8243277020314155,0.0,63.29731080812566,13.351344595937169,88.52701689390575,0.8243277020314155,pass
0.03973364150793346,0.9602663584920665,0.03973364150793346,0.9602663584920665,0.0,0.9602663584920665,0.03973364150793346,0.03973364150793346,0.9602663584920665,0.0,0.0,0.0,1.0,0.9602663584920665,0.03973364150793346,0.03973364150793346,0.9602663584920665,1.0,0.0,61.1192009245238,13.960266358492067,82.2384018490476,0.03973364150793346,pass
